738051,13,650001,,1,10/01/2021,09/30/2022,03/03/2023,N,N,O,01011,4,02/28/2023,F,,,02/28/2023
738052,5,673038,,1,10/01/2021,09/30/2022,03/03/2023,N,N,O,04011,4,03/02/2023,F,,,02/23/2023
738060,9,100022,,1,10/01/2021,09/30/2022,03/06/2023,N,N,O,09001,4,03/01/2023,F,,,02/27/2023
738070,2,271329,,1,10/01/2021,09/30/2022,03/06/2023,N,N,O,03001,4,03/03/2023,F,,,03/01/2023
738085,2,341303,,1,10/01/2021,09/30/2022,03/06/2023,N,N,O,11501,4,03/03/2023,F,,,02/28/2023
738086,9,341304,,1,10/01/2021,09/30/2022,03/06/2023,N,N,O,11501,4,03/03/2023,F,,,02/28/2023
738087,2,341318,,1,10/01/2021,09/30/2022,03/06/2023,N,N,O,11501,4,03/03/2023,F,,,02/28/2023
738088,2,341320,,1,10/01/2021,09/30/2022,03/06/2023,N,N,O,11501,4,03/03/2023,F,,,03/01/2023
738090,2,341324,,1,10/01/2021,09/30/2022,03/06/2023,N,N,O,11501,4,03/02/2023,F,,,02/28/2023
738096,2,511306,,1,10/01/2021,09/30/2022,03/06/2023,N,N,O,11401,4,03/02/2023,F,,,02/28/2023
738103,13,011302,,1,10/01/2021,09/30/2022,03/07/2023,N,N,O,10001,4,03/06/2023,F,,,02/27/2023
738104,6,040019,,1,10/01/2021,09/30/2022,03/07/2023,N,N,O,05901,4,03/06/2023,F,,,02/17/2023
738123,2,220012,,1,10/01/2021,09/30/2022,03/07/2023,N,N,O,14011,4,02/28/2023,F,,,02/23/2023
738125,2,220049,,1,10/01/2021,09/30/2022,03/07/2023,N,N,O,14011,4,02/28/2023,F,,,02/23/2023
738128,4,222048,,1,10/01/2021,09/30/2022,03/07/2023,N,N,O,14011,4,03/01/2023,F,,,02/24/2023
738132,2,241372,,1,10/01/2021,09/30/2022,03/07/2023,N,N,O,06201,4,02/28/2023,F,,,02/27/2023
738138,2,300023,,1,10/01/2021,09/30/2022,03/07/2023,N,N,O,14011,4,03/02/2023,F,,,02/27/2023
738164,2,521320,,1,10/01/2021,09/30/2022,03/07/2023,N,N,O,06001,4,02/28/2023,F,,,02/27/2023
738166,7,021305,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,04011,4,03/07/2023,F,,,02/28/2023
738170,2,040050,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,07001,4,03/06/2023,F,,,02/28/2023
738172,2,041310,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,07001,4,03/07/2023,F,,,03/01/2023
738174,2,050146,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,01011,4,03/06/2023,F,,,02/27/2023
738180,2,070006,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,13001,4,03/02/2023,F,,,02/24/2023
738183,12,090008,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,12001,4,03/07/2023,F,,,02/27/2023
738185,4,132001,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,05901,4,03/06/2023,F,,,02/22/2023
738186,1,141310,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,06101,4,03/01/2023,F,,,02/27/2023
738193,2,190053,,1,12/01/2021,03/31/2022,03/08/2023,N,N,O,07001,4,03/03/2023,F,,,02/24/2023
738195,2,190118,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,07001,4,03/03/2023,F,,,02/27/2023
738196,11,190151,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,07001,4,03/07/2023,F,,,02/27/2023
738199,4,193028,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,07001,4,03/06/2023,F,,,02/27/2023
738210,2,220108,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,14011,4,03/02/2023,F,,,02/28/2023
738215,2,230105,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,08001,4,03/06/2023,F,,,02/22/2023
738216,2,230216,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,08001,4,03/06/2023,F,,,02/22/2023
738218,2,232020,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,08001,4,03/06/2023,F,,,02/22/2023
738220,10,241314,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,06201,4,03/02/2023,F,,,02/27/2023
738221,8,241342,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,06201,4,03/01/2023,F,,,02/23/2023
738222,9,250043,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,07001,4,03/06/2023,F,,,02/23/2023
738223,9,250061,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,07001,4,03/07/2023,F,,,02/28/2023
738224,9,250077,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,07001,4,03/06/2023,F,,,02/27/2023
738225,4,250084,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,07001,4,03/07/2023,F,,,02/28/2023
738228,9,250117,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,07001,4,03/06/2023,F,,,02/27/2023
738229,9,251306,,1,01/01/2022,09/30/2022,03/08/2023,N,N,O,07001,4,03/07/2023,F,,,02/27/2023
738230,9,251309,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,07001,4,03/06/2023,F,,,02/27/2023
738231,9,251329,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,07001,4,03/03/2023,F,,,02/24/2023
738232,9,251333,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,07001,4,03/06/2023,F,,,02/27/2023
738263,11,450055,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,04011,4,03/03/2023,F,,,02/28/2023
738266,11,450352,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,04011,4,03/03/2023,F,,,02/28/2023
738269,2,450419,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,04011,4,03/03/2023,F,,,02/28/2023
738273,4,451306,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,04011,4,03/07/2023,F,,,02/27/2023
738274,11,451309,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,04011,4,03/07/2023,F,,,02/28/2023
738275,11,451311,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,04011,4,03/03/2023,F,,,02/28/2023
738276,1,451323,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,09001,4,03/03/2023,F,,,02/24/2023
738277,13,451330,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,04011,4,03/07/2023,F,,,02/28/2023
738279,4,451355,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,04011,4,03/07/2023,F,,,02/28/2023
738280,4,451372,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,04011,4,03/03/2023,F,,,02/24/2023
738281,11,451375,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,04011,4,03/07/2023,F,,,02/27/2023
738282,11,451392,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,04011,4,03/07/2023,F,,,02/28/2023
738287,2,471304,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,14011,4,03/01/2023,F,,,02/27/2023
738289,2,670128,,1,10/01/2021,09/30/2022,03/08/2023,N,N,O,04011,4,03/06/2023,F,,,02/28/2023
738295,11,100142,,1,10/01/2021,09/30/2022,03/09/2023,N,N,O,05901,4,03/08/2023,F,,,02/28/2023
738303,2,180048,,1,10/01/2021,09/30/2022,03/09/2023,N,N,O,15101,4,03/02/2023,F,,,03/01/2023
738304,2,180056,,1,10/01/2021,09/30/2022,03/09/2023,N,N,O,15101,4,03/01/2023,F,,,02/28/2023
738316,5,234045,,2,03/24/2022,08/31/2022,03/09/2023,Y,N,O,12001,4,03/08/2023,F,03/17/2023,,12/12/2022
738317,2,250081,,1,10/01/2021,09/30/2022,03/09/2023,N,N,O,05901,4,03/08/2023,F,,,02/17/2023
738354,2,041311,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,07001,4,03/08/2023,F,,,02/28/2023
738356,2,050424,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,01011,4,03/08/2023,F,,,02/27/2023
738357,2,050471,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,01011,4,03/07/2023,F,,,02/23/2023
738358,2,050503,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,01011,4,03/07/2023,F,,,02/27/2023
738364,2,100093,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,09001,4,03/03/2023,F,,,02/28/2023
738372,2,123025,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,01011,4,03/08/2023,F,,,02/21/2023
738373,2,130002,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,02001,4,03/07/2023,F,,,02/28/2023
738374,9,130025,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,02001,4,03/07/2023,F,,,02/28/2023
738375,2,130071,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,02001,4,03/07/2023,F,,,02/28/2023
738377,2,131310,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,02001,4,03/07/2023,F,,,02/28/2023
738379,2,131312,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,02001,4,03/07/2023,F,,,02/28/2023
738380,2,131323,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,02001,4,03/07/2023,F,,,02/28/2023
738381,1,140093,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,06101,4,03/06/2023,F,,,02/27/2023
738387,2,190128,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,07001,4,03/08/2023,F,,,02/28/2023
738388,11,191317,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,07001,4,03/08/2023,F,,,02/28/2023
738392,8,250019,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,07001,4,03/08/2023,F,,,02/28/2023
738393,9,250050,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,07001,4,03/08/2023,F,,,02/27/2023
738394,2,250057,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,07001,4,03/03/2023,F,,,02/28/2023
738397,9,251338,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,07001,4,03/08/2023,F,,,02/27/2023
738399,2,301312,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,14011,4,03/06/2023,F,,,02/27/2023
738404,2,360361,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,15201,4,03/01/2023,F,,,02/28/2023
738406,2,361319,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,15201,4,03/06/2023,F,,,02/28/2023
738413,4,390333,,2,01/01/2022,06/30/2022,03/10/2023,N,N,O,12001,4,03/09/2023,F,03/17/2023,,12/16/2022
738421,2,450085,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,04011,4,03/08/2023,F,,,03/01/2023
738422,2,450137,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,04011,4,03/08/2023,F,,,02/28/2023
738424,11,450578,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,04011,4,03/07/2023,F,,,02/28/2023
738426,11,451300,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,04011,4,03/08/2023,F,,,03/01/2023
738428,11,451366,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,04011,4,03/08/2023,F,,,03/01/2023
738431,2,470005,,1,10/01/2021,09/30/2022,03/10/2023,N,N,O,14011,4,03/06/2023,F,,,02/27/2023
738440,4,014015,,2,01/01/2022,12/31/2022,03/13/2023,N,N,O,10001,4,03/10/2023,N,03/10/2023,,03/01/2023
738443,2,040067,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,07001,4,03/10/2023,F,,,02/28/2023
738444,2,040119,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,07001,4,03/10/2023,F,,,03/01/2023
738445,2,041327,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,07001,4,03/09/2023,F,,,03/01/2023
738452,2,070029,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,13001,4,03/08/2023,F,,,03/01/2023
738453,2,070034,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,13001,4,03/09/2023,F,,,03/01/2023
738454,2,100018,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,09001,4,03/10/2023,F,,,03/01/2023
738455,1,100062,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,09001,4,03/10/2023,F,,,03/01/2023
738458,2,100168,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,09001,4,03/10/2023,F,,,03/01/2023
738459,2,100253,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,09001,4,03/10/2023,F,,,03/01/2023
738461,2,101313,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,09001,4,03/10/2023,F,,,03/01/2023
738462,1,103027,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,09001,4,03/10/2023,F,,,03/01/2023
738464,1,140064,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,05901,4,03/09/2023,F,,,02/27/2023
738465,2,141339,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,06101,4,03/01/2023,F,,,02/24/2023
738468,1,180043,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,09001,4,03/09/2023,F,,,02/28/2023
738469,2,190111,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,07001,4,03/10/2023,F,,,03/01/2023
738470,11,191315,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,07001,4,03/10/2023,F,,,03/01/2023
738472,2,201300,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,14011,4,03/06/2023,F,,,02/28/2023
738473,2,201301,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,14011,4,03/06/2023,F,,,02/28/2023
738474,2,201308,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,14011,4,03/09/2023,F,,,03/01/2023
738475,11,201309,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,14011,4,03/08/2023,F,,,03/01/2023
738476,2,201312,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,14011,4,03/07/2023,F,,,02/28/2023
738478,2,220015,,1,10/01/2021,09/30/2022,03/13/2023,N,N,O,14011,4,03/06/2023,F,,,02/28/2023
